vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,origtatripno,tablockid,zone,mode,psgld,stst,stsd,pulled_at,rt_chunk
8751,20260218 17:32,41.933685514662,-87.63933563232422,0,4511,143,Belmont,24124,False,143010,273994404,21 -254,,1,N/A,60960,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
1874,20260218 17:32,41.93885785479878,-87.6395034790039,357,4511,143,Belmont,26016,False,143029,273994403,143 -254,,1,N/A,60480,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4351,20260218 17:32,41.8929074605306,-87.62411985535553,0,6398,146,Grace/Lake Shore,4074,False,2168,273999209,146 -565,,1,N/A,62250,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4123,20260218 17:32,41.9404411315918,-87.63797760009766,322,6398,146,Grace/Lake Shore,22283,False,2166,273999208,146 -564,,1,N/A,61650,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4137,20260218 17:31,41.94290288289388,-87.64026975631714,338,6399,146,Foster/Broadway,23806,False,2164,273999207,146 -552,,1,N/A,61170,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4139,20260218 17:32,41.86751548611388,-87.62330502879863,271,6582,146,Berwyn Red Line,5730,False,2173,273999279,146 -556,,1,N/A,62340,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4373,20260218 17:31,41.885101430556354,-87.6279067993164,358,6582,146,Berwyn Red Line,13281,False,2171,273999278,146 -551,,1,N/A,61560,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4343,20260218 17:31,41.88947683222153,-87.62414505902458,15,6582,146,Berwyn Red Line,15824,False,2169,273999277,146 -507,,1,N/A,60810,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4021,20260218 17:32,41.89871860952938,-87.6240463256836,356,6582,146,Berwyn Red Line,19205,False,2167,273999276,146 -558,,1,N/A,60180,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4345,20260218 17:32,41.93965530395508,-87.63723754882812,324,6582,146,Berwyn Red Line,34943,False,2165,273999275,146 -560,,1,N/A,59670,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4365,20260218 17:32,41.94049835205078,-87.6382064819336,257,6582,146,Berwyn Red Line,35381,False,2163,273999274,146 -557,,1,N/A,59250,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4029,20260218 17:32,41.9691162109375,-87.64962768554688,350,6582,146,Berwyn Red Line,46824,False,2161,273999273,146 -519,,1,N/A,58830,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4335,20260218 17:31,41.97638702392578,-87.65493774414062,270,6582,146,Berwyn Red Line,50350,False,2159,273999272,146 -559,,1,N/A,58290,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4156,20260218 17:32,41.95199371106697,-87.64502357714105,174,7451,146,Museum Campus,11857,False,2051,273999132,146 -527,,1,N/A,62100,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4130,20260218 17:32,41.91069030761719,-87.6259765625,179,7451,146,Museum Campus,28202,False,88351676,273999131,146 -554,,1,N/A,61200,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
1183,20260218 17:31,41.89414163537928,-87.62432861328125,177,7451,146,Museum Campus,34294,False,88351677,273999164,146 -566,,1,N/A,60480,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
1401,20260218 17:32,41.88835766440943,-87.62508834035773,271,7451,146,Museum Campus,36542,False,2200,273999130,146 -563,,1,N/A,59760,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4205,20260218 17:32,41.86492347717285,-87.61932182312012,86,7451,146,Museum Campus,47664,False,1083351,273999163,146 -562,,1,N/A,59040,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
4368,20260218 17:32,41.8661994934082,-87.60782623291016,89,7451,146,Museum Campus,51214,False,2199,273999129,146 -524,,1,N/A,58320,2026-02-18,2026-02-18 17:32:27 CST,"120,121,124,125,126,134,135,136,143,146"
1413,20260218 17:32,41.89260256290436,-87.62410736083984,3,4519,147,Devon/Broadway,2855,False,1063938,273985200,147 -566,,1,N/A,62700,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4171,20260218 17:32,41.8977513032801,-87.6240431841682,0,4519,147,Devon/Broadway,4735,False,1063934,273985198,147 -521,,1,N/A,61800,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4338,20260218 17:32,41.8977513032801,-87.6240431841682,359,4519,147,Devon/Broadway,4735,False,1063936,273985199,147 -565,,1,N/A,62250,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4129,20260218 17:32,41.925689697265625,-87.63103485107422,347,4519,147,Devon/Broadway,15219,False,1063930,273985196,147 -516,,1,N/A,60930,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8894,20260218 17:32,41.9764289855957,-87.6519546508789,268,4519,147,Devon/Broadway,35635,False,1063932,273985197,147 -564,,1,N/A,61380,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4154,20260218 17:32,41.99289663906755,-87.65547180175781,358,4519,147,Devon/Broadway,42458,False,1063928,273985195,147 -562,,1,N/A,60480,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4372,20260218 17:32,41.875770568847656,-87.62435150146484,261,4524,147,Howard Station,715,False,1063943,273985065,147 -560,,1,N/A,63090,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4354,20260218 17:29,41.88613794016283,-87.62444766732149,356,4524,147,Howard Station,6354,False,1063939,273985063,147 -553,,1,N/A,61920,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4355,20260218 17:32,41.89523536280582,-87.62418365478516,357,4524,147,Howard Station,9691,False,1063937,273985062,50 -557,,1,N/A,61440,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4395,20260218 17:32,41.89908981323242,-87.62406158447266,0,4524,147,Howard Station,11100,False,1063935,273985061,147 -554,,1,N/A,61020,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4394,20260218 17:32,41.937740325927734,-87.63495635986328,313,4524,147,Howard Station,25771,False,1063933,273985060,147 -552,,1,N/A,60600,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4385,20260218 17:32,41.981292461526806,-87.6551284790039,359,4524,147,Howard Station,44095,False,1063931,273985059,147 -512,,1,N/A,60180,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4397,20260218 17:32,41.99674731287463,-87.65559452977674,357,4524,147,Howard Station,49742,False,1063929,273985058,147 -510,,1,N/A,59760,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4393,20260218 17:32,42.00573739340139,-87.6609642561092,332,4524,147,Howard Station,54167,False,1063925,273985056,22 -560,,1,N/A,58830,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4165,20260218 17:32,42.011397193459906,-87.66280813778148,347,4524,147,Howard Station,56295,False,1063927,273985057,22 -559,,1,N/A,59340,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4157,20260218 17:32,42.01759833333333,-87.67307166666667,0,4526,147,Congress Plaza,0,False,1063988,273985176,147 -557,,1,N/A,64020,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4377,20260218 17:32,42.017662048339844,-87.67322540283203,0,4526,147,Congress Plaza,0,False,1063987,273985175,147 -556,,1,N/A,62940,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4382,20260218 17:32,41.996628409937806,-87.65558624267578,182,4526,147,Congress Plaza,12553,False,1063986,273985174,147 -506,,1,N/A,61920,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4200,20260218 17:32,41.976383209228516,-87.65473556518555,90,4526,147,Congress Plaza,20009,False,1063985,273985173,147 -555,,1,N/A,60900,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4027,20260218 17:32,41.899391174316406,-87.62424935234918,178,4526,147,Congress Plaza,50563,False,88355440,273985172,147 -520,,1,N/A,60060,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4019,20260218 17:32,41.89316987991333,-87.62429809570312,180,4526,147,Congress Plaza,52833,False,1063983,273985171,147 -563,,1,N/A,59250,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1767,20260218 17:32,41.8854646353886,-87.62792863516972,350,6403,148,Foster/Marine Drive,3880,False,122,273985506,22 -533,,1,N/A,62100,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8810,20260218 17:32,41.89536380767822,-87.62418429056804,358,6403,148,Foster/Marine Drive,8445,False,130,273985507,148 -554,,1,N/A,61590,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1862,20260218 17:32,41.91550827026367,-87.62753295898438,336,6403,148,Foster/Marine Drive,15967,False,120,273985503,148 -553,,1,N/A,61080,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1206,20260218 17:32,41.89118712538973,-87.62406921386719,358,6410,151,Belmont,9113,False,88359355,273999726,151 -256,,1,N/A,61920,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8313,20260218 17:32,41.90085220336914,-87.62411825997489,8,6410,151,Belmont,12645,False,88359357,273999728,151 -255,,1,N/A,61380,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4087,20260218 17:32,41.91608910811575,-87.6333461560701,319,6410,151,Belmont,19498,False,88359359,273999731,151 -253,,1,N/A,60840,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4199,20260218 17:32,41.879419438979205,-87.62931823730469,357,6414,151,Devon/Clark,3452,False,88359351,273999601,151 -513,,1,N/A,62880,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4160,20260218 17:32,41.88325119018555,-87.62713975172777,84,6414,151,Devon/Clark,5410,False,88359354,273999602,151 -510,,1,N/A,62220,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4124,20260218 17:32,41.8892792492378,-87.62419947182259,12,6414,151,Devon/Clark,8411,False,88359356,273999603,151 -528,,1,N/A,61650,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4032,20260218 17:32,41.90570558820452,-87.62526027134487,350,6414,151,Devon/Clark,14474,False,88359358,273999604,151 -557,,1,N/A,61110,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4353,20260218 17:32,41.92039489746094,-87.63562393188477,355,6414,151,Devon/Clark,21221,False,88359360,273999605,151 -527,,1,N/A,60540,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4384,20260218 17:32,41.94016704559326,-87.63954162597656,3,6414,151,Devon/Clark,28885,False,88359362,273999606,151 -561,,1,N/A,59940,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4346,20260218 17:32,41.94801616668701,-87.64309883117676,335,6414,151,Devon/Clark,31931,False,88359364,273999607,151 -525,,1,N/A,59340,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4352,20260218 17:32,41.963524627685544,-87.65476989746094,357,6414,151,Devon/Clark,40267,False,88359367,273999609,151 -559,,1,N/A,58140,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4028,20260218 17:32,41.96967561783329,-87.65483856201172,359,6414,151,Devon/Clark,42512,False,88359368,273999610,151 -521,,1,N/A,57540,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4356,20260218 17:32,41.97026164715107,-87.65485367408165,357,6414,151,Devon/Clark,42724,False,88359369,273999611,151 -558,,1,N/A,57060,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4342,20260218 17:32,41.97121810913086,-87.6548843383789,0,6414,151,Devon/Clark,43075,False,88359370,273999612,151 -519,,1,N/A,56460,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4135,20260218 17:32,41.99608889493075,-87.65557861328125,178,8102,151,Union Station,5506,False,88359553,273999705,151 -555,,1,N/A,62610,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4369,20260218 17:32,41.97350609820822,-87.65494537353516,180,8102,151,Union Station,13750,False,88359552,273999704,151 -554,,1,N/A,61710,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4367,20260218 17:32,41.95421463588499,-87.65453338623047,180,8102,151,Union Station,20781,False,88359551,273999703,151 -518,,1,N/A,60870,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4143,20260218 17:32,41.95284658963563,-87.64531407590772,143,8102,151,Union Station,23858,False,88359550,273999702,151 -553,,1,N/A,60060,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4378,20260218 17:32,41.89529817182939,-87.62435150146484,179,8102,151,Union Station,47031,False,88359549,273999701,151 -563,,1,N/A,59130,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4147,20260218 17:32,41.89123193148909,-87.62424416377627,175,8102,151,Union Station,48531,False,88359548,273999700,151 -552,,1,N/A,58440,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4391,20260218 17:32,41.883656684388505,-87.6245346069336,182,8102,151,Union Station,51289,False,88359539,273999698,151 -562,,1,N/A,57120,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4366,20260218 17:32,41.88365116525203,-87.6245346069336,178,8102,151,Union Station,51291,False,88359547,273999699,151 -551,,1,N/A,57780,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8252,20260218 17:32,41.94452667236328,-87.83537292480469,10,899,152,Lake Shore,0,False,88347601,273982930,152 -455,,1,N/A,63090,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8380,20260218 17:32,41.94567368670208,-87.7838331082972,87,899,152,Lake Shore,14116,False,88347607,273982929,152 -405,,1,N/A,62310,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1289,20260218 17:32,41.945893084416625,-87.76177328141009,88,899,152,Lake Shore,20134,False,88347578,273982928,152 -401,,1,N/A,61530,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1069,20260218 17:32,41.94659034573302,-87.70798881686464,89,899,152,Lake Shore,34758,False,88347577,273982927,152 -458,,1,N/A,60810,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1032,20260218 17:32,41.94683074951172,-87.68085758860518,89,899,152,Lake Shore,42121,False,88347575,273982926,152 -404,,1,N/A,60210,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1431,20260218 17:32,41.94707107543945,-87.66419982910156,95,899,152,Lake Shore,46670,False,88347574,273982925,152 -457,,1,N/A,59610,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8393,20260218 17:32,41.94721984863281,-87.65595905200855,83,899,152,Lake Shore,48896,False,88347563,273982923,152 -414,,1,N/A,59040,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1385,20260218 17:32,41.952674865722656,-87.64523315429688,147,3041,152,Cumberland,1275,False,88347572,273983044,152 -454,,1,N/A,62670,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1074,20260218 17:32,41.94679977934239,-87.6861572265625,262,3041,152,Cumberland,14588,False,88347570,273983042,152 -453,,1,N/A,61470,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1603,20260218 17:32,41.94634777566661,-87.73687810483186,268,3041,152,Cumberland,28385,False,88347568,273983040,152 -451,,1,N/A,60300,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1543,20260218 17:32,41.945545523507256,-87.79618617466518,266,3041,152,Cumberland,44578,False,88347566,273983038,152 -463,,1,N/A,59250,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8890,20260218 17:32,41.945167541503906,-87.82393000676082,268,3041,152,Cumberland,52119,False,88347553,273983036,152 -456,,1,N/A,58320,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8376,20260218 17:32,41.94688034057617,-87.67615409519361,266,3910,152,Harlem,11862,False,88347571,273983043,152 -461,,1,N/A,62070,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8355,20260218 17:32,41.94661331176758,-87.71789200579533,269,3910,152,Harlem,23216,False,88347569,273983041,152 -459,,1,N/A,60870,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1072,20260218 17:32,41.94614791870117,-87.7513515588009,274,3910,152,Harlem,32331,False,88347567,273983039,152 -452,,1,N/A,59760,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1042,20260218 17:32,41.945556640625,-87.79533115510017,270,3910,152,Harlem,44346,False,88347541,273983037,152 -403,,1,N/A,58770,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8844,20260218 17:32,42.007930755615234,-87.6619644165039,97,904,155,Kedzie,957,False,1035668,273994343,155 -505,,1,N/A,62910,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8807,20260218 17:32,42.00025815549104,-87.66072629845661,176,904,155,Kedzie,3874,False,1035666,273994341,155 -552,,1,N/A,61890,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1550,20260218 17:31,41.99770742749411,-87.6907483055478,93,905,155,Morse Red Line,5265,False,1035652,273994245,155 -501,,1,N/A,62310,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8755,20260218 17:32,41.997877814553,-87.68099732832475,88,905,155,Morse Red Line,7912,False,1035651,273994244,155 -506,,1,N/A,61800,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8862,20260218 17:32,41.99797058105469,-87.67619382418118,86,905,155,Morse Red Line,9214,False,1035650,273994243,155 -553,,1,N/A,61320,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1540,20260218 17:32,41.999177412553266,-87.66066603227095,357,905,155,Morse Red Line,13835,False,1035646,273994239,155 -554,,1,N/A,59340,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4004,20260218 17:32,41.94032769454153,-87.64880612021999,185,8106,156,Union Station,0,False,88356881,273985607,156 -257,,1,N/A,63330,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4010,20260218 17:32,41.916038513183594,-87.63329315185547,140,8106,156,Union Station,11967,False,88356880,273985606,156 -210,,1,N/A,62190,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4039,20260218 17:32,41.89720468521118,-87.6328353881836,181,8106,156,Union Station,19238,False,88356878,273985605,156 -218,,1,N/A,61200,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4095,20260218 17:32,41.89007444381714,-87.6326675415039,180,8106,156,Union Station,21843,False,88356877,273985604,156 -251,,1,N/A,60570,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4049,20260218 17:32,41.87777680617113,-87.64011891682942,89,8110,156,Belmont/Halsted,0,False,88356866,273985666,156 -255,,1,N/A,63750,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4090,20260218 17:32,41.8780517578125,-87.63912428670855,88,8110,156,Belmont/Halsted,345,False,88356865,273985681,156 -217,,1,N/A,63000,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4023,20260218 17:32,41.88648986816406,-87.63235634251645,1,8110,156,Belmont/Halsted,5267,False,88356864,273985665,156 -254,,1,N/A,62430,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4079,20260218 17:32,41.89199952821474,-87.63250732421875,357,8110,156,Belmont/Halsted,7275,False,88356861,273985663,156 -253,,1,N/A,61110,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8324,20260218 17:32,41.901623127072355,-87.6327844664108,358,8110,156,Belmont/Halsted,10785,False,88356862,273985664,156 -260,,1,N/A,61530,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4050,20260218 17:32,41.91152228561102,-87.63302612304688,357,8110,156,Belmont/Halsted,14393,True,88356858,273985661,156 -258,,1,N/A,60180,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4084,20260218 17:32,41.93092089113982,-87.63890722523566,359,8110,156,Belmont/Halsted,22337,False,88356860,273985662,156 -252,,1,N/A,60810,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4099,20260218 17:32,41.93252336978912,-87.6389707326889,321,8110,156,Belmont/Halsted,22973,False,88356859,273985682,156 -259,,1,N/A,60540,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
4098,20260218 17:32,41.892123041926205,-87.63251515981314,356,17465,156,Belmont/Sheridan,7320,False,88356863,273985622,156 -208,,1,N/A,61980,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1975,20260218 17:32,41.89536292092842,-87.6203384399414,175,14130,157,Pulaski Pink Line,2725,False,88348849,274000339,157 -852,,1,N/A,62670,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8612,20260218 17:32,41.88206100463867,-87.62618255615234,279,14130,157,Pulaski Pink Line,9096,False,88348848,274000338,157 -857,,1,N/A,61860,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8693,20260218 17:32,41.87264737215909,-87.64090728759766,178,14130,157,Pulaski Pink Line,16555,False,88348847,274000337,157 -851,,1,N/A,61050,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8811,20260218 17:32,41.869720458984375,-87.64312558560758,269,14130,157,Pulaski Pink Line,18244,False,88348846,274000336,157 -817,,1,N/A,60240,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1624,20260218 17:32,41.86899185180664,-87.68558858235677,268,14130,157,Pulaski Pink Line,31004,False,88348844,274000334,157 -816,,1,N/A,58620,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8817,20260218 17:32,41.86741692679269,-87.68614196777344,180,14130,157,Pulaski Pink Line,31727,False,88348845,274000335,157 -856,,1,N/A,59430,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8548,20260218 17:32,41.859034282405204,-87.70184605296065,64,14132,157,Chestnut/Lake Shore,7743,False,88348800,274000405,157 -855,,1,N/A,62670,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1112,20260218 17:32,41.87130536531147,-87.66901397705078,180,14132,157,Chestnut/Lake Shore,19197,False,88348799,274000404,157 -808,,1,N/A,61590,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1487,20260218 17:32,41.883182525634766,-87.64160510076992,95,14132,157,Chestnut/Lake Shore,32426,False,88348798,274000403,157 -854,,1,N/A,60660,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8802,20260218 17:32,41.88322830200195,-87.63232065836588,89,14132,157,Chestnut/Lake Shore,34951,False,88348797,274000402,157 -858,,1,N/A,59850,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8673,20260218 17:32,41.895669226552926,-87.62032228357651,354,14132,157,Chestnut/Lake Shore,42745,False,88348796,274000401,157 -853,,1,N/A,59070,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8684,20260218 17:32,41.898441314697266,-87.61869516680318,95,14132,157,Chestnut/Lake Shore,45616,False,88348795,274000400,157 -812,,1,N/A,58290,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1375,20260218 17:32,41.77471923828125,-87.74208276922053,88,4599,165,Midway Orange Line,16443,False,88353817,273999313,63W-651,,1,N/A,62460,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1405,20260218 17:32,41.791309144761826,-87.59804492526584,352,14111,171,South Shore/54th,5343,False,10005892,273998951,171 -151,,1,N/A,61500,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
8539,20260218 17:32,41.79472541809082,-87.59185791015625,103,14111,171,South Shore/54th,8431,False,10005893,273998952,171 -102,,1,N/A,62400,2026-02-18,2026-02-18 17:32:32 CST,"147,148,151,152,155,156,157,165,169,171"
1153,20260218 17:32,41.80004461487727,-87.59663391113281,359,14103,172,Hyde Park/East End,8075,False,172120,273999012,172 -107,,1,N/A,62280,2026-02-18,2026-02-18 17:32:37 CST,"172,192,201,206"
8007,20260218 17:32,41.802548230704616,-87.58432123216532,268,14110,172,60th/University,102,False,172135,273999079,172 -103,,1,N/A,63000,2026-02-18,2026-02-18 17:32:37 CST,"172,192,201,206"
8438,20260218 17:32,41.787264603834885,-87.60127962552585,178,14110,172,60th/University,10244,False,172133,273999078,172 -101,,1,N/A,62100,2026-02-18,2026-02-18 17:32:37 CST,"172,192,201,206"
4113,20260218 17:32,41.79169415204953,-87.60617045867137,1,2671,192,Ogilvie Station,2057,False,192012,273986007,J14 -102,,1,N/A,63000,2026-02-18,2026-02-18 17:32:37 CST,"172,192,201,206"
4303,20260218 17:32,41.86391830444336,-87.62406158447266,359,2671,192,Ogilvie Station,33138,False,192010,273986006,J14 -163,,1,N/A,61500,2026-02-18,2026-02-18 17:32:37 CST,"172,192,201,206"
4011,20260218 17:31,41.87187520195456,-87.6423360039206,358,2671,192,Ogilvie Station,41050,False,192008,273986005,J14 -122,,1,N/A,60600,2026-02-18,2026-02-18 17:32:37 CST,"172,192,201,206"
